logtheta,logtheta500,yt
-15.394957983193278,0.038461538461538464,7.666280106072743
-15.394957983193278,0.34615384615384615,7.6895797360311606
-15.394957983193278,0.65384615384615385,7.7083987837838484
-15.394957983193278,0.96153846153846156,7.7236248460812069
-15.394957983193278,1.2692307692307692,7.7359609029559611
-15.394957983193278,1.5769230769230769,7.7459675773035626
-15.394957983193278,1.8846153846153846,7.7540955268054059
-15.394957983193278,2.1923076923076925,7.7607105328698935
-15.394957983193278,2.5,7.7661122372530178
-15.243697478991596,-9.5,0.0030120178145827256
-15.243697478991596,-9.1923076923076916,0.0055454584710657746
-15.243697478991596,-8.884615384615385,0.010177514781497353
-15.243697478991596,-8.5769230769230766,0.018586996249523483
-15.243697478991596,-8.2692307692307701,0.033694256676523371
-15.243697478991596,-7.9615384615384617,0.060423809273626075
-15.243697478991596,-7.6538461538461542,0.10672455062823416
-15.243697478991596,-7.3461538461538458,0.18467576076260281
-15.243697478991596,-7.0384615384615383,0.31117579372396748
-15.243697478991596,-6.7307692307692308,0.50729591135293262
-15.243697478991596,-6.4230769230769234,0.79520983287948244
-15.243697478991596,-6.115384615384615,1.1922316399203248
-15.243697478991596,-5.8076923076923075,1.7032128325874885
-15.243697478991596,-5.5,2.3146177182935372
-15.243697478991596,-5.1923076923076925,2.9941331309786192
-15.243697478991596,-4.884615384615385,3.6972872525844291
-15.243697478991596,-4.5769230769230766,4.3784610320457817
-15.243697478991596,-4.2692307692307692,5.0011635093683253
-15.243697478991596,-3.9615384615384617,5.5435127264959929
-15.243697478991596,-3.6538461538461537,5.9981739684697217
-15.243697478991596,-3.3461538461538463,6.368704730809255
-15.243697478991596,-3.0384615384615383,6.6649046386864184
-15.243697478991596,-2.7307692307692308,6.8989262912896088
-15.243697478991596,-2.4230769230769229,7.0827617322187137
-15.243697478991596,-2.1153846153846154,7.2269751076289328
-15.243697478991596,-1.8076923076923077,7.3402836756474166
-15.243697478991596,-1.5,7.4296062347042842
-15.243697478991596,-1.1923076923076923,7.5003135882760681
-15.243697478991596,-0.88461538461538458,7.5565293473880057
-15.243697478991596,-0.57692307692307687,7.6014090127725229
-15.243697478991596,-0.26923076923076922,7.6373714890220423
-15.243697478991596,0.038461538461538464,7.6662801255046737
-15.243697478991596,0.34615384615384615,7.6895797680510567
-15.243697478991596,0.65384615384615385,7.7083988316567158
-15.243697478991596,0.96153846153846156,7.7236248962656431
-15.243697478991596,1.2692307692307692,7.7359608839118357
-15.243697478991596,1.5769230769230769,7.7459672502840382
-15.243697478991596,1.8846153846153846,7.7540942412039522
-15.243697478991596,2.1923076923076925,7.7607068223407412
-15.243697478991596,2.5,7.7661033560076485
-15.092436974789916,-9.5,0.0030120177945040581
-15.092436974789916,-9.1923076923076916,0.0055454584343594682
-15.092436974789916,-8.884615384615385,0.010177514714677146
-15.092436974789916,-8.5769230769230766,0.018586996128815179
-15.092436974789916,-8.2692307692307701,0.033694256461090782
-15.092436974789916,-7.9615384615384617,0.060423808895762342
-15.092436974789916,-7.6538461538461542,0.10672454998143133
-15.092436974789916,-7.3461538461538458,0.18467575969036523
-15.092436974789916,-7.0384615384615383,0.31117579201781026
-15.092436974789916,-6.7307692307692308,0.50729590877050157
-15.092436974789916,-6.4230769230769234,0.79520982919404026
-15.092436974789916,-6.115384615384615,1.1922316349984325
-15.092436974789916,-5.8076923076923075,1.7032128264688591
-15.092436974789916,-5.5,2.314617711233502
-15.092436974789916,-5.1923076923076925,2.994133123410553
-15.092436974789916,-4.884615384615385,3.6972872450203296
-15.092436974789916,-4.5769230769230766,4.3784610249448184
-15.092436974789916,-4.2692307692307692,5.0011635030642605
-15.092436974789916,-3.9615384615384617,5.5435127211411617
-15.092436974789916,-3.6538461538461537,5.9981739640910012
-15.092436974789916,-3.3461538461538463,6.3687047273670769
-15.092436974789916,-3.0384615384615383,6.664904636106848
-15.092436974789916,-2.7307692307692308,6.898926289543069
-15.092436974789916,-2.4230769230769229,7.0827617313893096
-15.092436974789916,-2.1153846153846154,7.2269751079593076
-15.092436974789916,-1.8076923076923077,7.340283677658487
-15.092436974789916,-1.5,7.4296062395097104
-15.092436974789916,-1.1923076923076923,7.5003135979980833
-15.092436974789916,-0.88461538461538458,7.5565293655862398
-15.092436974789916,-0.57692307692307687,7.6014090451340852
-15.092436974789916,-0.26923076923076922,7.6373715424905377
-15.092436974789916,0.038461538461538464,7.6662801996871588
-15.092436974789916,0.34615384615384615,7.6895798174556118
-15.092436974789916,0.65384615384615385,7.7083986266416797
-15.092436974789916,0.96153846153846156,7.7236235804221618
-15.092436974789916,1.2692307692307692,7.7359557125223439
-15.092436974789916,1.5769230769230769,7.7459504713145497
-15.092436974789916,1.8846153846153846,7.7540466151637055
-15.092436974789916,2.1923076923076925,7.7605870351080846
-15.092436974789916,2.5,7.7658359712199694
-14.941176470588236,-9.5,0.0030120177676904876
-14.941176470588236,-9.1923076923076916,0.0055454583850449426
-14.941176470588236,-8.884615384615385,0.010177514624607016
-14.941176470588236,-8.5769230769230766,0.018586995965819801
-14.941176470588236,-8.2692307692307701,0.033694256169888019
-14.941176470588236,-7.9615384615384617,0.060423808384780335
-14.941176470588236,-7.6538461538461542,0.10672454910643546
-14.941176470588236,-7.3461538461538458,0.18467575823965227
-14.941176470588236,-7.0384615384615383,0.31117578970913656
-14.941176470588236,-6.7307692307692308,0.50729590527587398
-14.941176470588236,-6.4230769230769234,0.79520982420654041
-14.941176470588236,-6.115384615384615,1.1922316283368108
-14.941176470588236,-5.8076923076923075,1.7032128181875321
-14.941176470588236,-5.5,2.3146177016755987
